timestamp;T_MF4_IN;T_MF4_OUT;T_MM2_IN;T_MM2_OUT;T_BOILER100;T_BOILER200;T_IN;Sinal_Vazao1
2025-04-11 04:14:11;30.29;24.43;25.47;26.28;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:14;26.71;26.28;25.12;26.43;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:16;18.57;23.14;27.21;27.49;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:19;18.03;23.82;26.69;27.14;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:21;22.93;27.08;25.1;25.98;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:23;26.96;22.2;25.3;27.03;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:26;18.65;23.2;26.51;26.2;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:28;18.13;24.25;27.54;25.84;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:31;23.08;25.59;27.28;25.92;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:33;26.95;26.88;25.14;26.35;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:36;27.81;23.14;26.06;26.67;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:38;24.41;27.23;25.59;26.24;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:41;18.22;24.16;26.82;27.17;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:43;22.32;24.61;26.88;26.77;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:47;22.33;24.58;26.87;26.75;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:48;27.84;27.46;25.14;25.96;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:51;23.36;25.6;25.34;26.12;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:53;29.59;22.29;25.37;26.91;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:56;26.78;22.16;25.44;27.04;-100.0;-100.0;-100.0;1.0
2025-04-11 04:14:58;19.28;22.32;26.59;27.35;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:00;28.44;21.77;26.2;26.89;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:03;20.78;23.74;26.34;26.89;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:05;28.94;24.53;25.74;26.4;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:08;21.15;24.5;25.78;26.0;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:11;21.41;26.28;27.86;27.15;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:14;21.74;24.25;26.82;27.05;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:16;27.36;27.26;26.08;25.8;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:19;22.15;24.85;25.36;25.92;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:21;22.8;25.47;27.24;26.18;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:24;22.39;24.8;26.95;26.66;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:26;22.62;25.16;27.15;26.32;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:29;22.98;25.54;27.27;25.9;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:32;28.83;23.62;26.35;27.04;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:34;20.96;23.66;26.33;25.68;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:36;30.57;23.47;25.55;26.31;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:39;26.34;26.57;25.85;26.35;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:41;27.64;25.95;25.1;26.47;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:44;28.04;24.5;25.34;26.51;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:47;19.29;22.57;26.93;27.56;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:49;24.08;22.77;26.13;26.89;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:51;18.74;23.65;26.65;27.08;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:54;18.45;24.11;26.76;27.17;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:58;23.39;26.73;27.34;26.93;-100.0;-100.0;-100.0;1.0
2025-04-11 04:15:59;25.0;24.76;26.91;26.6;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:02;23.01;23.23;25.97;26.73;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:04;30.15;24.59;25.53;26.27;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:07;27.5;22.1;25.56;27.12;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:09;20.22;23.55;25.97;26.58;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:12;18.78;23.52;27.14;27.36;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:14;24.46;22.55;26.08;26.72;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:17;26.78;26.7;25.62;26.24;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:19;25.95;27.49;26.16;25.99;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:22;24.16;25.69;27.16;25.78;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:24;27.5;22.0;25.42;27.06;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:27;27.16;25.14;26.79;27.42;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:30;24.4;27.1;25.74;26.31;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:32;18.57;26.85;27.34;25.91;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:35;22.79;25.3;27.18;26.2;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:37;30.07;23.95;25.23;26.5;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:40;21.34;23.81;26.47;27.4;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:42;27.87;24.52;25.82;26.5;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:45;18.9;22.96;27.12;26.06;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:47;27.21;21.8;26.15;26.92;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:50;26.35;21.8;26.12;26.95;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:53;20.54;23.67;26.3;26.92;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:55;27.86;25.34;25.68;27.26;-100.0;-100.0;-100.0;1.0
2025-04-11 04:16:58;27.91;25.23;25.69;26.37;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:00;18.92;24.19;26.9;27.32;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:04;22.84;26.25;26.62;27.12;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:06;22.87;26.27;27.63;26.52;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:08;25.42;27.3;26.36;26.04;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:11;28.46;26.92;25.11;26.11;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:13;20.44;23.63;26.41;25.86;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:16;20.63;23.54;26.34;27.4;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:18;26.91;25.49;25.4;26.45;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:21;28.05;23.36;25.97;26.63;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:23;24.33;26.81;25.93;26.26;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:26;20.8;26.0;27.89;25.91;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:28;27.88;27.59;25.49;25.9;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:31;23.83;25.81;27.5;25.66;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:33;26.45;26.55;25.63;26.38;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:37;26.46;26.26;25.18;26.41;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:39;27.1;25.27;25.49;27.37;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:41;28.06;24.12;25.92;26.54;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:44;19.95;24.02;27.34;26.93;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:46;21.98;26.28;27.73;25.81;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:49;23.06;26.27;27.62;25.81;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:51;22.64;25.19;27.15;26.35;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:53;20.57;23.66;27.14;25.75;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:56;26.56;26.47;25.16;26.42;-100.0;-100.0;-100.0;1.0
2025-04-11 04:17:59;28.74;22.09;26.04;26.8;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:01;26.9;23.79;27.38;27.14;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:03;19.2;26.31;27.68;25.8;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:06;22.45;25.0;27.1;26.65;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:08;29.48;26.0;25.28;25.94;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:11;26.26;26.54;25.77;26.34;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:13;21.85;24.6;27.45;26.2;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:16;28.71;22.1;26.03;26.85;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:18;20.34;25.99;27.63;26.2;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:21;23.55;26.77;26.84;26.95;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:23;22.46;24.87;26.93;26.55;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:26;22.8;25.43;27.2;26.16;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:28;25.27;26.06;27.0;25.77;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:30;23.39;22.07;25.78;27.13;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:33;22.02;24.6;27.56;26.54;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:36;28.64;22.82;26.93;27.58;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:38;19.64;25.35;27.51;26.24;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:40;22.43;26.56;27.67;25.81;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:43;21.67;24.27;26.78;27.07;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:45;25.61;23.01;25.79;25.97;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:48;29.86;25.17;25.39;26.13;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:50;26.25;26.45;25.92;26.33;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:53;26.11;22.19;25.58;27.08;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:56;27.98;24.83;25.3;26.47;-100.0;-100.0;-100.0;1.0
2025-04-11 04:18:58;25.81;22.23;26.06;26.91;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:02;23.29;23.02;26.13;26.91;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:03;20.98;26.22;27.73;25.96;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:06;18.66;24.19;27.07;25.91;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:08;27.98;23.25;26.04;26.73;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:10;26.14;26.36;25.96;26.33;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:13;26.61;26.63;25.25;26.39;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:16;27.01;25.31;25.38;26.43;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:18;24.34;21.85;26.18;26.94;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:21;26.13;26.86;25.57;26.24;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:24;24.3;26.68;27.34;26.55;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:26;23.55;25.76;27.45;25.71;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:29;29.72;22.38;25.39;26.73;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:31;26.82;25.59;25.41;26.47;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:35;26.75;21.67;26.18;26.95;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:36;19.67;25.11;27.74;26.3;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:39;25.08;26.61;27.2;25.77;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:41;22.56;25.06;27.05;25.94;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:44;23.86;25.62;27.11;26.42;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:46;21.05;23.64;26.35;27.4;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:49;21.69;24.36;26.8;27.04;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:51;27.54;26.12;25.07;26.45;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:54;28.53;23.37;25.63;27.57;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:57;20.04;23.23;26.16;26.91;-100.0;-100.0;-100.0;1.0
2025-04-11 04:19:59;19.27;23.98;26.62;25.79;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:02;29.33;22.96;25.94;26.59;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:04;28.75;27.14;25.21;25.89;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:07;25.64;26.04;26.31;26.22;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:09;24.58;24.64;27.15;26.52;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:12;26.75;22.19;26.1;26.87;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:14;24.49;22.88;26.36;27.03;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:16;21.53;24.26;26.9;27.11;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:19;22.49;24.77;26.91;26.66;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:21;21.54;23.43;26.23;26.92;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:25;20.49;24.98;26.36;27.27;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:27;28.3;22.12;25.34;26.85;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:29;19.45;22.24;26.57;27.31;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:32;23.89;25.23;26.17;26.88;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:34;21.08;23.69;26.27;26.86;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:36;22.22;26.3;27.7;25.78;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:39;20.21;24.37;26.96;27.24;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:41;22.54;24.92;27.01;26.46;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:44;22.84;25.44;27.26;26.12;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:47;28.77;23.65;26.29;26.97;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:49;30.44;23.4;25.49;26.46;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:51;21.72;24.59;26.98;26.8;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:54;21.75;24.61;25.01;26.4;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:56;27.74;24.32;27.08;27.41;-100.0;-100.0;-100.0;1.0
2025-04-11 04:20:59;18.66;25.65;27.27;26.06;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:01;19.98;23.63;27.27;27.18;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:04;20.89;26.12;27.72;25.97;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:06;18.25;26.64;27.4;25.82;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:09;21.72;24.26;26.76;27.0;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:12;22.03;24.42;26.79;26.86;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:14;25.13;22.9;25.82;26.59;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:17;23.17;25.64;27.38;25.81;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:19;24.92;25.75;26.66;26.07;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:21;21.51;24.17;24.98;26.42;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:24;21.4;22.74;25.9;26.51;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:26;27.39;21.8;26.11;26.89;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:29;19.85;23.84;26.47;25.78;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:31;25.3;27.21;26.46;25.98;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:35;27.15;25.43;27.23;26.09;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:36;29.97;24.4;25.22;26.28;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:39;21.19;23.68;26.35;27.41;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:41;21.89;24.57;25.0;26.49;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:45;27.02;22.19;26.11;26.85;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:46;19.25;24.95;27.43;26.76;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:49;19.92;27.3;25.53;26.23;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:51;18.51;24.2;26.91;27.2;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:54;22.51;24.91;26.97;26.49;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:56;20.99;23.5;26.31;27.0;-100.0;-100.0;-100.0;1.0
2025-04-11 04:21:59;21.04;23.64;26.34;26.97;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:02;26.26;26.51;26.0;26.31;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:04;26.25;26.54;25.91;26.32;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:06;21.74;22.84;25.94;26.47;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:09;21.96;22.81;25.87;27.09;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:12;26.89;26.99;25.62;27.15;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:15;25.25;22.3;25.5;27.07;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:17;26.52;26.0;25.27;26.42;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:20;20.66;22.11;26.17;27.21;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:22;19.29;22.54;26.0;26.75;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:24;27.31;24.69;26.99;27.41;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:27;19.92;23.36;26.17;26.81;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:29;22.11;23.49;26.17;26.87;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:32;21.17;23.61;26.24;26.86;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:35;21.88;26.2;25.71;26.38;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:37;19.08;24.24;26.91;27.3;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:40;29.15;24.33;26.96;27.27;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:42;22.67;25.3;27.23;26.19;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:45;25.03;26.08;27.18;25.71;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:47;25.24;26.24;26.88;26.57;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:50;29.63;22.48;25.38;26.68;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:52;26.35;22.09;26.09;27.15;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:55;19.33;22.64;26.97;26.87;-100.0;-100.0;-100.0;1.0
2025-04-11 04:22:57;25.44;27.25;25.51;26.23;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:00;23.06;26.73;27.51;25.8;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:02;27.88;27.56;25.19;25.9;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:04;24.53;25.95;27.29;25.69;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:07;29.49;22.4;25.29;26.39;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:10;26.53;22.11;26.15;27.2;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:13;24.3;25.86;27.42;26.36;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:17;26.21;26.41;25.9;26.32;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:18;26.41;26.61;25.36;26.37;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:22;21.71;24.58;27.3;26.3;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:23;27.62;25.29;25.18;26.46;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:26;27.7;22.69;26.06;26.73;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:28;18.31;23.11;26.74;26.15;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:31;26.6;21.69;26.14;26.91;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:33;21.6;23.52;26.2;26.84;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:37;26.74;26.65;25.54;26.16;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:38;27.14;26.22;25.6;26.25;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:42;27.3;26.02;25.63;26.24;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:44;18.27;24.1;26.82;25.8;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:46;21.79;27.34;25.81;25.78;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:49;28.78;25.0;27.01;26.56;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:51;27.59;27.74;25.36;25.96;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:54;23.03;25.62;27.26;25.95;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:56;24.56;26.03;26.36;26.99;-100.0;-100.0;-100.0;1.0
2025-04-11 04:23:59;24.35;24.18;25.55;26.36;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:01;25.28;25.89;26.64;26.11;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:04;20.7;23.5;26.41;27.44;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:06;28.27;22.07;25.25;26.4;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:08;21.54;24.53;27.47;26.18;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:11;21.91;24.54;27.57;26.09;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:14;19.05;22.56;26.11;26.88;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:16;26.78;22.31;26.07;27.18;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:19;25.83;22.24;26.08;27.08;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:21;20.12;23.01;27.86;26.06;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:25;20.53;25.75;26.87;27.16;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:26;19.67;24.07;26.87;27.15;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:30;29.52;23.25;25.94;26.55;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:31;29.61;23.21;25.9;26.57;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:34;20.4;24.15;26.9;27.16;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:37;21.09;24.62;26.96;27.07;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:39;23.15;25.64;27.3;25.93;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:42;20.42;26.13;26.87;25.82;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:45;20.37;23.58;26.38;26.32;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:47;29.86;24.88;26.37;27.34;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:50;29.2;22.3;25.36;26.76;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:53;28.42;26.35;25.18;26.36;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:55;26.53;25.86;25.3;26.39;-100.0;-100.0;-100.0;1.0
2025-04-11 04:24:57;27.53;24.77;25.71;26.46;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:00;24.11;25.7;27.15;26.11;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:03;25.15;21.94;26.15;26.91;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:05;18.26;23.46;27.09;27.45;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:08;19.52;24.58;27.51;26.99;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:10;22.53;26.27;27.65;25.78;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:13;25.81;27.37;27.04;26.47;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:15;21.75;23.39;26.24;26.89;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:18;21.74;23.43;26.19;26.87;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:20;30.41;24.04;26.12;26.31;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:23;26.38;26.58;25.86;26.34;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:25;21.9;24.71;25.04;26.43;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:28;19.94;22.75;26.17;27.3;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:30;18.7;26.44;26.27;26.22;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:33;22.78;22.25;26.17;26.98;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:35;19.22;23.9;26.62;27.18;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:38;19.28;23.97;27.52;25.78;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:40;29.37;23.14;25.94;27.1;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:43;28.05;27.82;25.34;25.95;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:45;23.64;25.65;27.21;25.81;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:48;26.49;26.65;25.32;26.96;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:50;26.88;25.49;25.41;27.34;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:53;28.9;22.42;25.92;26.77;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:55;22.78;24.73;27.73;26.0;-100.0;-100.0;-100.0;1.0
2025-04-11 04:25:58;18.85;22.55;26.72;27.59;-100.0;-100.0;-100.0;1.0
2025-04-11 04:26:00;18.53;23.33;27.12;27.41;-100.0;-100.0;-100.0;1.0
2025-04-11 04:26:03;25.7;21.65;26.08;26.88;-100.0;-100.0;-100.0;1.0
2025-04-11 04:26:05;21.42;23.49;26.19;26.8;-100.0;-100.0;-100.0;1.0
2025-04-11 04:26:08;20.42;25.93;27.64;26.12;-100.0;-100.0;-100.0;1.0
2025-04-11 04:26:10;25.34;27.52;26.56;26.98;-100.0;-100.0;-100.0;1.0
2025-04-11 04:26:14;20.65;24.19;26.85;25.83;-100.0;-100.0;-100.0;1.0
2025-04-11 04:26:15;25.92;26.89;26.98;26.52;-100.0;-100.0;-100.0;1.0
2025-04-11 04:26:18;22.36;24.99;27.07;26.71;-100.0;-100.0;-100.0;1.0
2025-04-11 04:26:20;28.27;25.65;27.29;25.87;-100.0;-100.0;-100.0;1.0
